section,length,d,bond_dim,trial,sample_size,method,K,error_spec,error_fro,p_true,abs_error,sq_error
amplitude,,,,,1000,qae,1,,,0.35,0.01846774068544693,0.0003410574460249119
amplitude,,,,,1000,qae,2,,,0.35,0.0026303163817377184,6.918564268037803e-06
amplitude,,,,,1000,qae,4,,,0.35,6.691683254289593e-05,4.477862477573976e-09
amplitude,,,,,1000,qae,8,,,0.35,0.00018937241089506118,3.5861910008207886e-08
amplitude,,,,,1000,qae,16,,,0.35,0.001272949908033394,1.620401468362226e-06
amplitude,,,,,1000,qae,32,,,0.35,0.000787918134707577,6.208149870010675e-07
amplitude,,,,,1000,classical,0,,,0.35,0.008000000000000007,6.400000000000012e-05
amplitude,,,,,1000,qae,1,,,0.35,0.009666582513951472,9.344281749903235e-05
amplitude,,,,,1000,qae,2,,,0.35,0.0064830524413811985,4.202996895769872e-05
amplitude,,,,,1000,qae,4,,,0.35,0.0002920091029865457,8.526931622700706e-08
amplitude,,,,,1000,qae,8,,,0.35,0.00046423314908294877,2.1551241670747133e-07
amplitude,,,,,1000,qae,16,,,0.35,1.3633415132163762e-05,1.8587000816591186e-10
amplitude,,,,,1000,qae,32,,,0.35,0.0008085973993962048,6.538297543103055e-07
amplitude,,,,,1000,classical,0,,,0.35,0.0010000000000000009,1.0000000000000019e-06
amplitude,,,,,1000,qae,1,,,0.35,0.0026947972614880245,7.261932280523356e-06
amplitude,,,,,1000,qae,2,,,0.35,0.0019025299931151318,3.6196203747026634e-06
amplitude,,,,,1000,qae,4,,,0.35,0.0036038867634965444,1.2987999804105598e-05
amplitude,,,,,1000,qae,8,,,0.35,0.0017924853096052407,3.2130035851505954e-06
amplitude,,,,,1000,qae,16,,,0.35,0.001660660121972135,2.7577920407085067e-06
amplitude,,,,,1000,qae,32,,,0.35,0.0007512918166430183,5.644393937547665e-07
amplitude,,,,,1000,classical,0,,,0.35,0.006000000000000005,3.600000000000006e-05
amplitude,,,,,1000,qae,1,,,0.35,0.009478935569983415,8.985021953989682e-05
amplitude,,,,,1000,qae,2,,,0.35,0.009134713172350373,8.344298474111141e-05
amplitude,,,,,1000,qae,4,,,0.35,0.002619299976974576,6.860732369379015e-06
amplitude,,,,,1000,qae,8,,,0.35,0.0005864899857220274,3.439705033522239e-07
amplitude,,,,,1000,qae,16,,,0.35,0.0009746151411055282,9.498746732721485e-07
amplitude,,,,,1000,qae,32,,,0.35,0.0006328224355495737,4.004642349348944e-07
amplitude,,,,,1000,classical,0,,,0.35,0.034999999999999976,0.0012249999999999982
amplitude,,,,,1000,qae,1,,,0.35,0.031552700324374294,0.0009955728977597696
amplitude,,,,,1000,qae,2,,,0.35,0.0020480738289266887,4.1946064087344275e-06
amplitude,,,,,1000,qae,4,,,0.35,0.0011093047979948145,1.2305571348543162e-06
amplitude,,,,,1000,qae,8,,,0.35,0.0026398773774359285,6.968952567897996e-06
amplitude,,,,,1000,qae,16,,,0.35,0.0011543757353027484,1.332583338255761e-06
amplitude,,,,,1000,qae,32,,,0.35,0.00037921152275699477,1.4380137899167875e-07
amplitude,,,,,1000,classical,0,,,0.35,0.010000000000000009,0.00010000000000000018
amplitude,,,,,1000,qae,1,,,0.35,0.015256393884306663,0.00023275755435310974
amplitude,,,,,1000,qae,2,,,0.35,0.003101836451561202,9.621389372233788e-06
amplitude,,,,,1000,qae,4,,,0.35,0.002674673677811268,7.153879282776454e-06
amplitude,,,,,1000,qae,8,,,0.35,0.0023651919703912005,5.59413305680301e-06
amplitude,,,,,1000,qae,16,,,0.35,0.0012801467510093478,1.6387757041197891e-06
amplitude,,,,,1000,qae,32,,,0.35,0.0002614468947228499,6.835447876022094e-08
amplitude,,,,,1000,classical,0,,,0.35,0.0030000000000000027,9.000000000000015e-06
amplitude,,,,,1000,qae,1,,,0.35,0.004897960224342468,2.399001435924092e-05
amplitude,,,,,1000,qae,2,,,0.35,0.000760902291591814,5.789722973496739e-07
amplitude,,,,,1000,qae,4,,,0.35,0.0010195307974401047,1.0394430469288557e-06
amplitude,,,,,1000,qae,8,,,0.35,0.0037271079616177927,1.3891333757554737e-05
amplitude,,,,,1000,qae,16,,,0.35,8.29860852347708e-05,6.886690342592644e-09
amplitude,,,,,1000,qae,32,,,0.35,0.0003668244539576926,1.3456018002135934e-07
amplitude,,,,,1000,classical,0,,,0.35,0.0020000000000000018,4.0000000000000074e-06
amplitude,,,,,1000,qae,1,,,0.35,0.011716006789291744,0.00013726481508673024
amplitude,,,,,1000,qae,2,,,0.35,0.00035616971591151403,1.268568665324886e-07
amplitude,,,,,1000,qae,4,,,0.35,0.004385290061213576,1.923076892097857e-05
amplitude,,,,,1000,qae,8,,,0.35,0.0009793270836285783,9.590815367284564e-07
amplitude,,,,,1000,qae,16,,,0.35,0.0013273862347829013,1.7619542162911275e-06
amplitude,,,,,1000,qae,32,,,0.35,0.00036503857704839326,1.3325316273351575e-07
amplitude,,,,,1000,classical,0,,,0.35,0.020000000000000018,0.0004000000000000007
amplitude,,,,,1000,qae,1,,,0.35,0.02016869666153348,0.00040677632502495175
amplitude,,,,,1000,qae,2,,,0.35,0.010593404294092723,0.00011222021453810215
amplitude,,,,,1000,qae,4,,,0.35,0.007248013633643302,5.253370163347918e-05
amplitude,,,,,1000,qae,8,,,0.35,0.0004575589988162765,2.093602373977533e-07
amplitude,,,,,1000,qae,16,,,0.35,0.0008381349551451756,7.024702030362054e-07
amplitude,,,,,1000,qae,32,,,0.35,0.0008699939120553335,7.568894070133433e-07
amplitude,,,,,1000,classical,0,,,0.35,0.007000000000000006,4.9000000000000087e-05
amplitude,,,,,1000,qae,1,,,0.35,0.007545756224503375,5.6938436999631424e-05
amplitude,,,,,1000,qae,2,,,0.35,0.0035750382030002026,1.2780898152910917e-05
amplitude,,,,,1000,qae,4,,,0.35,0.0031641966248062703,1.0012140280435393e-05
amplitude,,,,,1000,qae,8,,,0.35,0.0001473869169499875,2.1722903288022517e-08
amplitude,,,,,1000,qae,16,,,0.35,7.789323563545114e-06,6.067356157759916e-11
amplitude,,,,,1000,qae,32,,,0.35,0.0003017487171863009,9.105228832357822e-08
amplitude,,,,,1000,classical,0,,,0.35,0.0020000000000000018,4.0000000000000074e-06
amplitude,,,,,1000,qae,1,,,0.35,0.011270769214219989,0.00012703023868020907
amplitude,,,,,1000,qae,2,,,0.35,0.0025387247506992727,6.445123359813085e-06
amplitude,,,,,1000,qae,4,,,0.35,0.0032117416691369027,1.0315284549270297e-05
amplitude,,,,,1000,qae,8,,,0.35,0.0015721095643904115,2.4715284824478095e-06
amplitude,,,,,1000,qae,16,,,0.35,0.0004489938881677702,2.0159551161201212e-07
amplitude,,,,,1000,qae,32,,,0.35,4.264595137354332e-05,1.8186771685546216e-09
amplitude,,,,,1000,classical,0,,,0.35,0.045999999999999985,0.0021159999999999985
amplitude,,,,,1000,qae,1,,,0.35,0.007370105254420001,5.4318451461229305e-05
amplitude,,,,,1000,qae,2,,,0.35,0.0010132175822505363,1.0266098689816223e-06
amplitude,,,,,1000,qae,4,,,0.35,0.002363983954805804,5.588420138579289e-06
amplitude,,,,,1000,qae,8,,,0.35,0.0002628156266440418,6.907205360830037e-08
amplitude,,,,,1000,qae,16,,,0.35,0.002135547923216352,4.560564932353675e-06
amplitude,,,,,1000,qae,32,,,0.35,0.0003412753835366211,1.1646888740806785e-07
amplitude,,,,,1000,classical,0,,,0.35,0.019999999999999962,0.0003999999999999985
amplitude,,,,,1000,qae,1,,,0.35,0.01178929374990445,0.00013898744712153614
amplitude,,,,,1000,qae,2,,,0.35,0.0011640844597939348,1.355092629533737e-06
amplitude,,,,,1000,qae,4,,,0.35,0.0026517327605145025,7.031686633185864e-06
amplitude,,,,,1000,qae,8,,,0.35,0.002070501912550593,4.286978169875663e-06
amplitude,,,,,1000,qae,16,,,0.35,8.98393554707444e-05,8.071109791398771e-09
amplitude,,,,,1000,qae,32,,,0.35,0.00040783343179651155,1.6632810809091983e-07
amplitude,,,,,1000,classical,0,,,0.35,0.008999999999999952,8.099999999999915e-05
amplitude,,,,,1000,qae,1,,,0.35,7.706830629639061e-05,5.93952383539428e-09
amplitude,,,,,1000,qae,2,,,0.35,0.002543262126386614,6.468182243512561e-06
amplitude,,,,,1000,qae,4,,,0.35,0.002690204045193323,7.2371978047745185e-06
amplitude,,,,,1000,qae,8,,,0.35,0.00028418986037964666,8.076387674260307e-08
amplitude,,,,,1000,qae,16,,,0.35,0.0002146273858900094,4.606491477397901e-08
amplitude,,,,,1000,qae,32,,,0.35,0.0002032065799242866,4.1292914124525474e-08
amplitude,,,,,1000,classical,0,,,0.35,0.032999999999999974,0.0010889999999999982
amplitude,,,,,1000,qae,1,,,0.35,0.003376600786620998,1.1401432872209543e-05
amplitude,,,,,1000,qae,2,,,0.35,0.01794448481598121,0.0003220045353109802
amplitude,,,,,1000,qae,4,,,0.35,0.0016227393923165523,2.6332831353758935e-06
amplitude,,,,,1000,qae,8,,,0.35,0.0001497740284408522,2.2432259595401202e-08
amplitude,,,,,1000,qae,16,,,0.35,1.1954958224758006e-05,1.429210261557091e-10
amplitude,,,,,1000,qae,32,,,0.35,0.00016227419853703795,2.633291551083801e-08
amplitude,,,,,1000,classical,0,,,0.35,0.011999999999999955,0.00014399999999999892
amplitude,,,,,1000,qae,1,,,0.35,0.0011959536745669852,1.4303051917102744e-06
amplitude,,,,,1000,qae,2,,,0.35,0.007890511893163643,6.22601779361569e-05
amplitude,,,,,1000,qae,4,,,0.35,0.0007559219065595979,5.714179288166975e-07
amplitude,,,,,1000,qae,8,,,0.35,0.004043278153645358,1.6348098227745812e-05
amplitude,,,,,1000,qae,16,,,0.35,0.0021653854282071006,4.688894052691648e-06
amplitude,,,,,1000,qae,32,,,0.35,0.0006965737796461591,4.852150304905358e-07
amplitude,,,,,1000,classical,0,,,0.35,0.020999999999999963,0.00044099999999999847
amplitude,,,,,1000,qae,1,,,0.35,0.003073372982239475,9.445621487959564e-06
amplitude,,,,,1000,qae,2,,,0.35,0.003314436268102572,1.0985487775313703e-05
amplitude,,,,,1000,qae,4,,,0.35,0.0012495162935117765,1.561290967751408e-06
amplitude,,,,,1000,qae,8,,,0.35,0.0007086329154392668,5.02160608843955e-07
amplitude,,,,,1000,qae,16,,,0.35,0.0010735145674555246,1.1524335265392223e-06
amplitude,,,,,1000,qae,32,,,0.35,0.0006339920759912965,4.0194595241975385e-07
amplitude,,,,,1000,classical,0,,,0.35,0.009000000000000008,8.100000000000014e-05
amplitude,,,,,1000,qae,1,,,0.35,0.0043665548756158246,1.906680148176433e-05
amplitude,,,,,1000,qae,2,,,0.35,0.0012429650710309437,1.5449621678029588e-06
amplitude,,,,,1000,qae,4,,,0.35,0.007550760157681746,5.701397895883407e-05
amplitude,,,,,1000,qae,8,,,0.35,0.002440124532673227,5.954207734953734e-06
amplitude,,,,,1000,qae,16,,,0.35,0.00023209976259391807,5.387029979615313e-08
amplitude,,,,,1000,qae,32,,,0.35,0.00036384525857152683,1.3238337218498122e-07
amplitude,,,,,1000,classical,0,,,0.35,0.0030000000000000027,9.000000000000015e-06
amplitude,,,,,1000,qae,1,,,0.35,0.006565913684245417,4.311122250896122e-05
amplitude,,,,,1000,qae,2,,,0.35,0.0024679784770234026,6.090917763050754e-06
amplitude,,,,,1000,qae,4,,,0.35,0.0013045874480775432,1.7019484096814765e-06
amplitude,,,,,1000,qae,8,,,0.35,0.0010958041899225557,1.2007868226518285e-06
amplitude,,,,,1000,qae,16,,,0.35,0.0010350830743456885,1.071396970796922e-06
amplitude,,,,,1000,qae,32,,,0.35,0.00026709978659067435,7.134229599678378e-08
amplitude,,,,,1000,classical,0,,,0.35,0.011999999999999955,0.00014399999999999892
amplitude,,,,,1000,qae,1,,,0.35,0.008415467614145744,7.082009516473586e-05
amplitude,,,,,1000,qae,2,,,0.35,0.0020764174648526534,4.31150948834512e-06
amplitude,,,,,1000,qae,4,,,0.35,0.005310257873578195,2.819883868389921e-05
amplitude,,,,,1000,qae,8,,,0.35,0.0024460267596296825,5.9830469088244846e-06
amplitude,,,,,1000,qae,16,,,0.35,0.002002492750749596,4.009977216804684e-06
amplitude,,,,,1000,qae,32,,,0.35,0.0006247937904845235,3.903672806280187e-07
amplitude,,,,,1000,classical,0,,,0.35,0.0040000000000000036,1.600000000000003e-05
amplitude,,,,,1000,qae,1,,,0.35,0.026043788493840037,0.0006782789191118746
amplitude,,,,,1000,qae,2,,,0.35,6.61016657282909e-05,4.369430212054708e-09
amplitude,,,,,1000,qae,4,,,0.35,0.0033087888056337333,1.0948083360287107e-05
amplitude,,,,,1000,qae,8,,,0.35,0.0006371298256547808,4.059344147388914e-07
amplitude,,,,,1000,qae,16,,,0.35,0.0011811302563310977,1.3950686824207646e-06
amplitude,,,,,1000,qae,32,,,0.35,0.00014427435941283262,2.0815090783983203e-08
amplitude,,,,,1000,classical,0,,,0.35,0.006000000000000005,3.600000000000006e-05
amplitude,,,,,1000,qae,1,,,0.35,0.017410046431837134,0.00030310971675872494
amplitude,,,,,1000,qae,2,,,0.35,0.0020698320250172597,4.28420461178705e-06
amplitude,,,,,1000,qae,4,,,0.35,0.008462201132464209,7.160884800627854e-05
amplitude,,,,,1000,qae,8,,,0.35,0.002552793454422886,6.51675442094433e-06
amplitude,,,,,1000,qae,16,,,0.35,0.000690311273087163,4.7652965375121976e-07
amplitude,,,,,1000,qae,32,,,0.35,0.00027077000317543565,7.331639461962543e-08
amplitude,,,,,1000,classical,0,,,0.35,0.0050000000000000044,2.5000000000000045e-05
amplitude,,,,,1000,qae,1,,,0.35,0.008813629018818103,7.768005648135256e-05
amplitude,,,,,1000,qae,2,,,0.35,0.004827513092533375,2.3304882658581153e-05
amplitude,,,,,1000,qae,4,,,0.35,0.0011417595866560215,1.303614953720929e-06
amplitude,,,,,1000,qae,8,,,0.35,0.002857512638959503,8.165378481813302e-06
amplitude,,,,,1000,qae,16,,,0.35,0.001620019445550458,2.6244630039616134e-06
amplitude,,,,,1000,qae,32,,,0.35,0.0006061409620988778,3.6740686593415324e-07
amplitude,,,,,1000,classical,0,,,0.35,0.008000000000000007,6.400000000000012e-05
amplitude,,,,,1000,qae,1,,,0.35,0.007635274477529097,5.829741634720723e-05
amplitude,,,,,1000,qae,2,,,0.35,0.013282667939039594,0.00017642926757879034
amplitude,,,,,1000,qae,4,,,0.35,0.006977526306200077,4.868587335371409e-05
amplitude,,,,,1000,qae,8,,,0.35,0.0018048921633156967,3.2576357211984156e-06
amplitude,,,,,1000,qae,16,,,0.35,0.00010719108975526526,1.1489929722921332e-08
amplitude,,,,,1000,qae,32,,,0.35,0.0004069747331577611,1.6562843342883085e-07
amplitude,,,,,1000,classical,0,,,0.35,0.014999999999999958,0.00022499999999999875
amplitude,,,,,1000,qae,1,,,0.35,0.009840232454603248,9.683017476062706e-05
amplitude,,,,,1000,qae,2,,,0.35,0.0026196215505296383,6.8624170679993065e-06
amplitude,,,,,1000,qae,4,,,0.35,0.0021589572866012596,4.661096565368674e-06
amplitude,,,,,1000,qae,8,,,0.35,0.0014688196166861567,2.157431066362068e-06
amplitude,,,,,1000,qae,16,,,0.35,0.000661116273089235,4.370747265434e-07
amplitude,,,,,1000,qae,32,,,0.35,0.0003298026372731133,1.0876977955230076e-07
amplitude,,,,,1000,classical,0,,,0.35,0.008000000000000007,6.400000000000012e-05
amplitude,,,,,1000,qae,1,,,0.35,0.011438186931122807,0.00013083212027130856
amplitude,,,,,1000,qae,2,,,0.35,0.0022362232700118834,5.00069451334264e-06
amplitude,,,,,1000,qae,4,,,0.35,0.002376417211334747,5.647358762328016e-06
amplitude,,,,,1000,qae,8,,,0.35,0.0025412177990997153,6.457787902461202e-06
amplitude,,,,,1000,qae,16,,,0.35,9.260470065669546e-05,8.575630583716172e-09
amplitude,,,,,1000,qae,32,,,0.35,0.00017123500371479805,2.9321426497206903e-08
amplitude,,,,,1000,classical,0,,,0.35,0.028000000000000025,0.0007840000000000014
amplitude,,,,,1000,qae,1,,,0.35,0.007349836400075915,5.402009510788089e-05
amplitude,,,,,1000,qae,2,,,0.35,0.0035984035217026533,1.2948507905002058e-05
amplitude,,,,,1000,qae,4,,,0.35,0.0011914794957200159,1.4196233887212234e-06
amplitude,,,,,1000,qae,8,,,0.35,0.0016022841965483425,2.5673146465085674e-06
amplitude,,,,,1000,qae,16,,,0.35,0.0005520283796408565,3.047353319289096e-07
amplitude,,,,,1000,qae,32,,,0.35,0.00036686258692802953,1.3458815768752603e-07
amplitude,,,,,1000,classical,0,,,0.35,0.021999999999999964,0.00048399999999999843
amplitude,,,,,1000,qae,1,,,0.35,0.02699821380076861,0.0007289035484320127
amplitude,,,,,1000,qae,2,,,0.35,0.005645381697899132,3.187033451497449e-05
amplitude,,,,,1000,qae,4,,,0.35,0.001078188783136369,1.1624910520810842e-06
amplitude,,,,,1000,qae,8,,,0.35,0.002315968581895478,5.36371047232695e-06
amplitude,,,,,1000,qae,16,,,0.35,0.0005199740767881655,2.7037304053170505e-07
amplitude,,,,,1000,qae,32,,,0.35,7.810444106975956e-05,6.100303714819543e-09
amplitude,,,,,1000,classical,0,,,0.35,0.03700000000000003,0.0013690000000000024
amplitude,,,,,1000,qae,1,,,0.35,0.009782251496397554,9.569244433877217e-05
amplitude,,,,,1000,qae,2,,,0.35,0.006091873720905361,3.7110925431457325e-05
amplitude,,,,,1000,qae,4,,,0.35,0.0019921859103125827,3.968804701247974e-06
amplitude,,,,,1000,qae,8,,,0.35,0.0030624465725748173,9.378579009875247e-06
amplitude,,,,,1000,qae,16,,,0.35,0.0009749557873264258,9.505387872412909e-07
amplitude,,,,,1000,qae,32,,,0.35,0.00010121902960258389,1.0245291953688754e-08
amplitude,,,,,1000,classical,0,,,0.35,0.0020000000000000018,4.0000000000000074e-06
amplitude,,,,,1000,qae,1,,,0.35,0.007879798875466248,6.209123031779916e-05
amplitude,,,,,1000,qae,2,,,0.35,0.007267261467590769,5.281308923832953e-05
amplitude,,,,,1000,qae,4,,,0.35,0.0027259640964710785,7.430880255249384e-06
amplitude,,,,,1000,qae,8,,,0.35,0.0016048178355514975,2.575440285304193e-06
amplitude,,,,,1000,qae,16,,,0.35,0.002252855530128439,5.0753580396302904e-06
amplitude,,,,,1000,qae,32,,,0.35,0.0007225525988709403,5.220822581351499e-07
amplitude,,,,,1000,classical,0,,,0.35,0.009999999999999953,9.999999999999907e-05
amplitude,,,,,1000,qae,1,,,0.35,0.004613061243058714,2.1280334032210403e-05
amplitude,,,,,1000,qae,2,,,0.35,0.0030776162693929576,9.471721901632225e-06
amplitude,,,,,1000,qae,4,,,0.35,0.0053355309708441045,2.8467890740836634e-05
amplitude,,,,,1000,qae,8,,,0.35,0.0012363729191053885,1.5286179950971795e-06
amplitude,,,,,1000,qae,16,,,0.35,0.00027748058599486036,7.69954756040511e-08
amplitude,,,,,1000,qae,32,,,0.35,0.00039458988063811873,1.557011739020048e-07
amplitude,,,,,1000,classical,0,,,0.35,0.01799999999999996,0.00032399999999999855
amplitude,,,,,1000,qae,1,,,0.35,0.006860293708373211,4.706362976514506e-05
amplitude,,,,,1000,qae,2,,,0.35,0.011401266474450555,0.0001299888772214302
amplitude,,,,,1000,qae,4,,,0.35,0.0012808227781602177,1.6405069890540583e-06
amplitude,,,,,1000,qae,8,,,0.35,0.002525699045255958,6.379155667206858e-06
amplitude,,,,,1000,qae,16,,,0.35,0.000841080544768058,7.074164827873333e-07
amplitude,,,,,1000,qae,32,,,0.35,0.0002812946336527289,7.912667092182295e-08
amplitude,,,,,1000,classical,0,,,0.35,0.012999999999999956,0.00016899999999999885
amplitude,,,,,1000,qae,1,,,0.35,0.012554254075299864,0.00015760929538718326
amplitude,,,,,1000,qae,2,,,0.35,0.007181322767883747,5.1571396696525473e-05
amplitude,,,,,1000,qae,4,,,0.35,0.0017565231211586485,3.08537347516492e-06
amplitude,,,,,1000,qae,8,,,0.35,0.0010445649330148021,1.091115899284218e-06
amplitude,,,,,1000,qae,16,,,0.35,0.0003334232343384924,1.1117105319674123e-07
amplitude,,,,,1000,qae,32,,,0.35,4.847871902979861e-05,2.350186198770158e-09
amplitude,,,,,1000,classical,0,,,0.35,0.027000000000000024,0.0007290000000000013
amplitude,,,,,1000,qae,1,,,0.35,0.009123811216783129,8.324393111949763e-05
amplitude,,,,,1000,qae,2,,,0.35,0.0023622244201353393,5.58010421108374e-06
amplitude,,,,,1000,qae,4,,,0.35,0.004024873678601271,1.6199608128697324e-05
amplitude,,,,,1000,qae,8,,,0.35,0.0026868777619575845,7.219312107702198e-06
amplitude,,,,,1000,qae,16,,,0.35,0.0007209955213522967,5.198345418100701e-07
amplitude,,,,,1000,qae,32,,,0.35,0.000256193759765877,6.56352425429759e-08
amplitude,,,,,1000,classical,0,,,0.35,0.0010000000000000009,1.0000000000000019e-06
amplitude,,,,,1000,qae,1,,,0.35,0.023212853255242416,0.0005388365562494184
amplitude,,,,,1000,qae,2,,,0.35,0.0005336274185587242,2.8475822183764784e-07
amplitude,,,,,1000,qae,4,,,0.35,0.00030926104560030643,9.564239432579482e-08
amplitude,,,,,1000,qae,8,,,0.35,0.00021208052561594304,4.497814934553467e-08
amplitude,,,,,1000,qae,16,,,0.35,0.0006417477774107172,4.1184020981159545e-07
amplitude,,,,,1000,qae,32,,,0.35,0.00029110968006612614,8.474484582820232e-08
amplitude,,,,,1000,classical,0,,,0.35,0.014999999999999958,0.00022499999999999875
amplitude,,,,,1000,qae,1,,,0.35,0.02076364252350993,0.00043112885084410976
amplitude,,,,,1000,qae,2,,,0.35,0.006521881555223041,4.2534939020358516e-05
amplitude,,,,,1000,qae,4,,,0.35,0.004353588431823374,1.8953732233706306e-05
amplitude,,,,,1000,qae,8,,,0.35,0.0009652326932907407,9.316741521972971e-07
amplitude,,,,,1000,qae,16,,,0.35,0.0004840162946677662,2.3427177350391387e-07
amplitude,,,,,1000,qae,32,,,0.35,0.0006487116291527539,4.208267777980201e-07
amplitude,,,,,1000,classical,0,,,0.35,0.02200000000000002,0.00048400000000000087
amplitude,,,,,1000,qae,1,,,0.35,0.018495066033695995,0.0003420674675907753
amplitude,,,,,1000,qae,2,,,0.35,0.0014183465241238147,2.0117068624941068e-06
amplitude,,,,,1000,qae,4,,,0.35,0.0003807409011953866,1.4496363384307515e-07
amplitude,,,,,1000,qae,8,,,0.35,0.00024496773807547445,6.000919269781425e-08
amplitude,,,,,1000,qae,16,,,0.35,0.001044003529649673,1.0899433699209758e-06
amplitude,,,,,1000,qae,32,,,0.35,7.654155789454942e-05,5.85861008492466e-09
amplitude,,,,,1000,classical,0,,,0.35,0.0,0.0
amplitude,,,,,1000,qae,1,,,0.35,0.009807114835183539,9.617950139047706e-05
amplitude,,,,,1000,qae,2,,,0.35,0.017860409900214758,0.00031899424180368934
amplitude,,,,,1000,qae,4,,,0.35,0.005568438325873559,3.1007505389057525e-05
amplitude,,,,,1000,qae,8,,,0.35,0.0004662635732399223,2.1740171973046037e-07
amplitude,,,,,1000,qae,16,,,0.35,0.00037942600968682294,1.4396409682686505e-07
amplitude,,,,,1000,qae,32,,,0.35,0.00010284446270286685,1.057698350864137e-08
amplitude,,,,,1000,classical,0,,,0.35,0.0050000000000000044,2.5000000000000045e-05
amplitude,,,,,1000,qae,1,,,0.35,0.0119493273478119,0.0001427864240651654
amplitude,,,,,1000,qae,2,,,0.35,0.006160632999262783,3.795339895160555e-05
amplitude,,,,,1000,qae,4,,,0.35,0.002927635152511876,8.571047586223236e-06
amplitude,,,,,1000,qae,8,,,0.35,0.0006576236400894775,4.324688520045346e-07
amplitude,,,,,1000,qae,16,,,0.35,0.0014373271443433588,2.0659093198662348e-06
amplitude,,,,,1000,qae,32,,,0.35,0.0006233941814864918,3.886203055112131e-07
amplitude,,,,,1000,classical,0,,,0.35,0.007000000000000006,4.9000000000000087e-05
amplitude,,,,,1000,qae,1,,,0.35,0.019301538786065497,0.00037254939950999075
amplitude,,,,,1000,qae,2,,,0.35,0.0019222918652948562,3.6952060153787776e-06
amplitude,,,,,1000,qae,4,,,0.35,0.004564442669530544,2.0834136883431118e-05
amplitude,,,,,1000,qae,8,,,0.35,0.001104276818232941,1.2194272912866678e-06
amplitude,,,,,1000,qae,16,,,0.35,0.0005739604700802925,3.2943062121479033e-07
amplitude,,,,,1000,qae,32,,,0.35,6.975451314900072e-05,4.865692104654114e-09
amplitude,,,,,1000,classical,0,,,0.35,0.0040000000000000036,1.600000000000003e-05
amplitude,,,,,1000,qae,1,,,0.35,0.006475548352331162,4.1932726463378824e-05
amplitude,,,,,1000,qae,2,,,0.35,0.008341388475925415,6.957876170630132e-05
amplitude,,,,,1000,qae,4,,,0.35,0.004316837666115236,1.863508743559124e-05
amplitude,,,,,1000,qae,8,,,0.35,0.000631691194674322,3.9903376542907216e-07
amplitude,,,,,1000,qae,16,,,0.35,0.0006846846076053459,4.687930118916865e-07
amplitude,,,,,1000,qae,32,,,0.35,0.0003182548227139703,1.0128613218070068e-07
amplitude,,,,,1000,classical,0,,,0.35,0.020999999999999963,0.00044099999999999847
amplitude,,,,,1000,qae,1,,,0.35,0.013286563469337154,0.00017653276882472453
amplitude,,,,,1000,qae,2,,,0.35,0.010689154335676743,0.00011425802041191691
amplitude,,,,,1000,qae,4,,,0.35,0.0013307479799201105,1.7708901860614548e-06
amplitude,,,,,1000,qae,8,,,0.35,0.0015779721081248255,2.489995974019906e-06
amplitude,,,,,1000,qae,16,,,0.35,0.0010579185695080984,1.1191916997100612e-06
amplitude,,,,,1000,qae,32,,,0.35,0.0004362425531759806,1.9030756520149826e-07
amplitude,,,,,1000,classical,0,,,0.35,0.006000000000000005,3.600000000000006e-05
amplitude,,,,,1000,qae,1,,,0.35,0.007474357896650963,5.58660259672286e-05
amplitude,,,,,1000,qae,2,,,0.35,0.0026927407980482654,7.250853005473609e-06
amplitude,,,,,1000,qae,4,,,0.35,0.0028397545188001416,8.064205727045824e-06
amplitude,,,,,1000,qae,8,,,0.35,0.002656574814386581,7.057389744433096e-06
amplitude,,,,,1000,qae,16,,,0.35,0.001051268360182045,1.1051651651198458e-06
amplitude,,,,,1000,qae,32,,,0.35,0.00013706252751904957,1.878613644991022e-08
amplitude,,,,,1000,classical,0,,,0.35,0.023999999999999966,0.0005759999999999984
amplitude,,,,,1000,qae,1,,,0.35,0.01572482390744817,0.00024727008692025356
amplitude,,,,,1000,qae,2,,,0.35,0.00100957516350636,1.0192420107688934e-06
amplitude,,,,,1000,qae,4,,,0.35,0.0008259581608169864,6.822068834201787e-07
amplitude,,,,,1000,qae,8,,,0.35,0.004992549424264192,2.4925549753720716e-05
amplitude,,,,,1000,qae,16,,,0.35,0.002129905683684763,4.536498221392657e-06
amplitude,,,,,1000,qae,32,,,0.35,0.00021216041045513112,4.501203976448971e-08
amplitude,,,,,1000,classical,0,,,0.35,0.006000000000000005,3.600000000000006e-05
amplitude,,,,,1000,qae,1,,,0.35,0.0012636595564919362,1.5968354747133968e-06
amplitude,,,,,1000,qae,2,,,0.35,0.007375134645395687,5.439261103771576e-05
amplitude,,,,,1000,qae,4,,,0.35,0.00045926084838199266,2.1092052685654766e-07
amplitude,,,,,1000,qae,8,,,0.35,0.0024990337828286746,6.245169847718995e-06
amplitude,,,,,1000,qae,16,,,0.35,0.0022415604785928633,5.024593379189467e-06
amplitude,,,,,1000,qae,32,,,0.35,0.0002500524984012653,6.252625195671479e-08
amplitude,,,,,1000,classical,0,,,0.35,0.01200000000000001,0.00014400000000000025
amplitude,,,,,1000,qae,1,,,0.35,0.025862554010488148,0.0006688716999454165
amplitude,,,,,1000,qae,2,,,0.35,0.002088840742953013,4.363255649420496e-06
amplitude,,,,,1000,qae,4,,,0.35,0.00416713289469739,1.7364996562069044e-05
